text,main_category,clean_text,image_name
"Pristine Hard Anodised Kadhai 2 L Pristine Hard Anodised Kadhai 2 L (Aluminium)
                         Price: Rs. 899
				
			PRISTINE, Manufacturers of a range of Gourmet Cookware carries an experience of over two decades & has been successfully exporting to The Americas, Europe, Australia. The organization is ISO Certified having state of the art manufacturing facility spread over an area of 1,50,000 sq.feet.All products are manufactured with precise workmanship & pass through stringent quality control tests & checks. We deliver Quality products to our customers at factory prices. All products are packed in attractive gift boxes making it an ideal gifting solution as well.Our efforts are towards making the Kitchen a smarter place enhancing convenience, reduce time spent & reflect modern lifestyles.Our Mission: �To provide Quality Products at Affordable Prices.�
PRISTINE, Manufacturers of a range of Gourmet Cookware carries an experience of over two decades & has been successfully exporting to The Americas, Europe, Australia. The organization is ISO Certified having state of the art manufacturing facility spread over an area of 1,50,000 sq.feet.All products are manufactured with precise workmanship & pass through stringent quality control tests & checks. We deliver Quality products to our customers at factory prices. All products are packed in attractive gift boxes making it an ideal gifting solution as well.Our efforts are towards making the Kitchen a smarter place enhancing convenience, reduce time spent & reflect modern lifestyles.Our Mission: �To provide Quality Products at Affordable Prices.�",Kitchen & Dining,pristine hard pristine hard aluminium price pristine manufacturer range gourmet carry experience two decade successfully america australia organization iso certified state art facility spread area foot product precise workmanship pas stringent quality control test check deliver quality product customer factory price product attractive gift box making ideal solution well effort towards making kitchen place convenience reduce time spent reflect modern mission provide quality product affordable price pristine manufacturer range gourmet carry experience two decade successfully america australia organization iso certified state art facility spread area foot product precise workmanship pas stringent quality control test check deliver quality product customer factory price product attractive gift box making ideal solution well effort towards making kitchen place convenience reduce time spent reflect modern mission provide quality product affordable price,273982a65b9c7dabe56c8345552bfad7.jpg
Shoppingtara Marble Elephant Pair Showpiece  -  5 cm Buy Shoppingtara Marble Elephant Pair Showpiece  -  5 cm for Rs.589 online. Shoppingtara Marble Elephant Pair Showpiece  -  5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,marble elephant pair showpiece marble elephant pair showpiece marble elephant pair showpiece best price product,e1b2b3ad430dd738d958292441b6d046.jpg
Woodino Handicrafts Showpiece  -  6.5 cm Buy Woodino Handicrafts Showpiece  -  6.5 cm for Rs.399 online. Woodino Handicrafts Showpiece  -  6.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,handicraft showpiece handicraft showpiece handicraft showpiece best price product,9a3cdc88ebbba7612e88eac1b82c5f82.jpg
"Unique Handicrafts Inlaid Marble Box Showpiece  -  4.5 cm Unique Handicrafts Inlaid Marble Box Showpiece  -  4.5 cm (Stoneware, Blue)
                         Price: Rs. 1,200
				
			White Marble Box Inlaid With Semi Precious Stones
White Marble Box Inlaid With Semi Precious Stones",Home Decor & Festive Needs,unique handicraft inlaid marble box showpiece unique handicraft inlaid marble box showpiece stoneware blue price white marble box inlaid semi precious stone white marble box inlaid semi precious stone,a4951eb41979fe482879f777c8f21d2b.jpg
"Lal Haveli Rajasthani Handmade Vintage Wooden Camel Design Jharoka Photo Frame Showpiece  -  43.18 cm Lal Haveli Rajasthani Handmade Vintage Wooden Camel Design Jharoka Photo Frame Showpiece  -  43.18 cm (Wooden, Copper)
                         Price: Rs. 1,499
				
			This traditional Rajasthani designer jharokha has been carved out of wood and symbolizes the exquisite skill of the craftsman. The beautiful gold patterns that adorn the artwork give it an intense royal look and make it a perfect gift item for any occasion or even for enhancing your home decor.
This traditional Rajasthani designer jharokha has been carved out of wood and symbolizes the exquisite skill of the craftsman. The beautiful gold patterns that adorn the artwork give it an intense royal look and make it a perfect gift item for any occasion or even for enhancing your home decor.",Home Decor & Festive Needs,rajasthani handmade vintage wooden camel design photo frame showpiece rajasthani handmade vintage wooden camel design photo frame showpiece wooden copper price traditional rajasthani designer wood exquisite skill craftsman beautiful gold pattern adorn give intense royal look make perfect gift item occasion even home traditional rajasthani designer wood exquisite skill craftsman beautiful gold pattern adorn give intense royal look make perfect gift item occasion even home,412d0425bb7076610aace6549ded265c.jpg
"Pigeon Kadhai 1.2 L Pigeon Kadhai 1.2 L (Aluminium, Glass, Non-stick)
                         Price: Rs. 899
				
			Italian Technology,Non-Stick Base,Strong, Sturdy, Stay-Cool, Heat Resistant Bakelite Handles For Easy Grip,.5 Layered Teflon Coating, Chemical Pfoa Free And Scratch Resistant, Metal Spoon Friendly
Italian Technology,Non-Stick Base,Strong, Sturdy, Stay-Cool, Heat Resistant Bakelite Handles For Easy Grip,.5 Layered Teflon Coating, Chemical Pfoa Free And Scratch Resistant, Metal Spoon Friendly",Kitchen & Dining,pigeon pigeon aluminium glass non stick price italian technology non stick base strong sturdy stay cool heat resistant bakelite handle easy grip layered coating chemical scratch resistant metal spoon friendly italian technology non stick base strong sturdy stay cool heat resistant bakelite handle easy grip layered coating chemical scratch resistant metal spoon friendly,0e73201f6d8807776e1d21c969078289.jpg
"Sahara Q Shop Kadhai 1.5 L Sahara Q Shop Kadhai 1.5 L (Stainless Steel)
                         Price: Rs. 650
				
			Premium Non Stick Kadhai 1.5.Ltr
Premium Non Stick Kadhai 1.5.Ltr",Kitchen & Dining,sahara shop sahara shop stainless steel price premium non stick premium non stick,86dcb7d4ce6ec7bfb3e26d1bd859f4fb.jpg
Mom Italy Wheel Pizza Cutter Buy Mom Italy Wheel Pizza Cutter for Rs.169 online. Mom Italy Wheel Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining,wheel pizza cutter wheel pizza cutter wheel pizza cutter best price product,093097cfe5626f4ad8914e0a16a940b5.jpg
Rajo Raja Mahavastu Buddha Artpiece Showpiece  -  20.5 cm Buy Rajo Raja Mahavastu Buddha Artpiece Showpiece  -  20.5 cm for Rs.1799 online. Rajo Raja Mahavastu Buddha Artpiece Showpiece  -  20.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,raja buddha showpiece raja buddha showpiece raja buddha showpiece best price product,908cc351957d02f72f60916006c531ba.jpg
Mavi 237MBB Showpiece  -  15 cm Buy Mavi 237MBB Showpiece  -  15 cm for Rs.1290 online. Mavi 237MBB Showpiece  -  15 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,showpiece showpiece showpiece best price product,7ee2e665b7de2e1cc29e3c65bde0c318.jpg
S C Handicrafts Showpiece  -  40 cm Buy S C Handicrafts Showpiece  -  40 cm for Rs.8900 online. S C Handicrafts Showpiece  -  40 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,handicraft showpiece handicraft showpiece handicraft showpiece best price product,9906d8f74589c452b00f2b5642a63c5f.jpg
Ruchikainternational ruc0013 Showpiece  -  13 cm Buy Ruchikainternational ruc0013 Showpiece  -  13 cm for Rs.549 online. Ruchikainternational ruc0013 Showpiece  -  13 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,showpiece showpiece showpiece best price product,0f7a56876c61ba98dfed48ede5d3f3e1.jpg
"Ndura Kadhai 1.7 L Ndura Kadhai 1.7 L
                         Price: Rs. 654
				
			A fantastic addition to your kitchen, this silver coloured kadhai brought to you by Steel Factory is all set to ease up your cooking tasks. Finely crafted out of high quality stainless steel, this kadhai comes in mirror finish and looks very classy
A fantastic addition to your kitchen, this silver coloured kadhai brought to you by Steel Factory is all set to ease up your cooking tasks. Finely crafted out of high quality stainless steel, this kadhai comes in mirror finish and looks very classy",Kitchen & Dining,price fantastic addition kitchen silver brought steel factory set ease cooking task finely high quality stainless steel come mirror finish look classy fantastic addition kitchen silver brought steel factory set ease cooking task finely high quality stainless steel come mirror finish look classy,6a1afb657e9ac01e3ca1956dfdcc3e9a.jpg
Supreme Cookwares Kadhai 1.5 L Buy Supreme Cookwares Kadhai 1.5 L for Rs.799 online. Supreme Cookwares Kadhai 1.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining,supreme supreme supreme best price product,c3e1435782c0929327449eec11475b96.jpg
"Babeezworld Baby Boy's Romper Key Features of Babeezworld Baby Boy's Romper Fabric: Cotton Brand Color: Blue:Green,Babeezworld Baby Boy's Romper Price: Rs. 499 Babeezworld presents a cute baby dungaree set for your little one.This dungaree set comes with a trendy round neck cotton t-shirt with shoulder loops for ease and comfort fit. Set is made of soft cotton material and has adjustable straps with two button closures. The front has a special character which gives it a stylish look. This dungaree set is an ideal pick for this summer and is available in multiple colors.,Specifications of Babeezworld Baby Boy's Romper Top Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 2 Fabric Cotton Type Romper Neck Round Neck General Details Pattern Printed Ideal For Baby Boy's Fabric Care Wash with Similar Colors, Use Detergent for Colors",Baby Care,baby boy romper key feature baby boy romper fabric cotton brand color blue green baby boy romper price present cute baby dungaree set little one dungaree set come round neck cotton shirt shoulder loop ease comfort fit set made soft cotton material adjustable strap two button closure front special character give stylish look dungaree set ideal pick summer available multiple color specification baby boy romper top detail sleeve half sleeve number content sale package pack fabric cotton type romper neck round neck general detail pattern printed ideal baby boy fabric care wash similar color use detergent color,719677b02bfccafb86e9be78f36f938b.jpg
Pittsburgh Polo Club PBPC-505-GRN Analog Watch  - For Men Specifications of Pittsburgh Polo Club PBPC-505-GRN Analog Watch  - For Men Functions Chronograph No Altimeter No Barometer No Calendar No Luminous No General Mechanism Quartz Type Analog Style Code PBPC-505-GRN Occasion Casual Ideal For Men Power Source Battery Powered Warranty 6 month manufacturer warranty Body Features Box Material Cardboard Dial Shape Round Strap Type Bracelet Strap Color Green Shock Resistance No Scratch Resistant No Water Resistant No Clasp Type Buckle Dial Color Green,Watches,polo club watch men specification polo club watch men function chronograph altimeter barometer calendar luminous general mechanism quartz type style code occasion casual ideal men power source battery powered warranty month manufacturer warranty body feature box material cardboard dial shape round strap type bracelet strap color green shock resistance scratch resistant water resistant clasp type buckle dial color green,14826adf9bc4c34ea566dae3d85ef7cf.jpg
"palito PLO 169 Analog Watch  - For Girls, Women Key Features of palito PLO 169 Analog Watch  - For Girls, Women Dial Color: red Dial Shape: Round Strap Color: red,Specifications of palito PLO 169 Analog Watch  - For Girls, Women General Type Analog Style Code PLO 169 Occasion Formal Ideal For Girls, Women Warranty 6 months Body Features Dial Shape Round Strap Color red Dial Color red",Watches,watch girl woman key feature watch girl woman dial color red dial shape round strap color red specification watch girl woman general type style code occasion formal ideal girl woman warranty month body feature dial shape round strap color red dial color red,113783ce1db999778b5a4bd374e61209.jpg
